"ID","YEAR","EXP","WKS","OCC","IND","SOUTH","SMSA","MS","FEM","UNION","ED","BLK","LWAGE"
"A059",1978,28,48,0,1,0,1,1,0,0,17,0,7.34601
"A059",1979,29,47,0,1,0,1,1,0,0,17,0,7.43838
"A059",1980,30,46,0,1,0,1,1,0,0,17,0,7.48156
"A059",1981,31,48,0,1,0,1,1,0,0,17,0,7.6009
"A059",1982,32,46,0,1,0,1,1,0,0,17,0,7.64969
"A060",1976,18,46,0,0,0,1,0,1,1,11,1,5.97635
"A060",1977,19,39,0,0,0,1,0,1,1,11,1,6.04025
"A060",1978,20,44,0,0,0,1,0,1,1,11,1,6.04025
"A060",1979,21,49,1,0,0,1,0,1,1,11,1,6.04025
"A060",1980,22,48,0,0,0,1,0,1,1,11,1,6.1203
"A060",1981,23,47,1,0,0,1,0,1,1,11,1,6.2186
"A060",1982,24,43,1,0,0,1,0,1,1,11,1,6.1717
"A061",1976,24,50,0,0,0,1,0,1,1,17,0,6.78559
"A061",1977,25,51,0,0,0,1,0,1,0,17,0,6.88857
"A061",1978,26,51,0,0,0,1,0,1,0,17,0,6.88755
"A061",1979,27,50,0,0,0,1,0,1,0,17,0,6.96885
"A061",1980,28,22,0,0,0,1,0,1,0,17,0,6.85646
"A061",1981,29,41,0,0,0,1,0,1,0,17,0,6.73815
"A061",1982,30,26,0,0,0,1,0,1,0,17,0,7.1309
"A062",1976,7,50,1,0,1,0,1,0,0,16,0,6.58064
"A062",1977,8,50,1,1,1,0,1,0,0,16,0,6.83518
"A062",1978,9,50,1,1,1,0,1,0,0,16,0,6.91274
"A062",1979,10,50,1,1,1,0,1,0,0,16,0,6.95845
"A062",1980,11,49,1,1,1,0,1,0,0,16,0,6.9256
"A062",1981,12,49,1,1,1,0,1,0,0,16,0,7.23778
"A062",1982,13,49,1,1,1,0,1,0,0,16,0,7.2724
"A063",1976,11,50,0,0,0,0,1,0,0,17,0,6.90575
"A063",1977,12,49,0,0,0,0,1,0,0,17,0,6.90575
"A063",1978,13,50,0,0,0,0,1,0,0,17,0,7.49554
"A063",1979,14,49,0,0,0,0,1,0,0,17,0,7.54961
"A063",1980,15,49,0,0,0,0,1,0,0,17,0,7.52564
"A063",1981,16,48,0,0,0,0,1,0,0,17,0,7.72886
"A063",1982,17,50,0,0,0,0,1,0,0,17,0,7.36645
"A064",1976,34,44,1,1,0,1,1,0,0,12,0,6.35611
"A064",1977,35,46,1,1,0,1,1,0,0,12,0,6.42162
"A064",1978,36,49,1,1,0,1,1,0,0,12,0,6.47697
"A064",1979,37,48,1,1,0,1,1,0,0,12,0,6.53669
"A064",1980,38,45,1,1,0,1,1,0,0,12,0,6.55108
"A064",1981,39,47,1,1,0,1,1,0,0,12,0,6.68461
"A064",1982,40,50,1,1,0,1,1,0,0,12,0,6.80239
"A065",1976,30,46,1,1,0,1,1,0,1,8,0,6.55536
"A065",1977,31,44,1,1,0,1,1,0,1,8,0,6.62274
"A065",1978,32,45,1,1,0,1,1,0,1,8,0,6.72263
"A065",1979,33,46,1,1,0,1,1,0,1,8,0,6.77992
"A065",1980,34,36,1,1,0,1,1,0,1,8,0,6.93828
"A065",1981,35,45,1,1,0,1,1,0,1,8,0,7.03439
"A065",1982,36,45,1,1,0,1,1,0,1,8,0,7.04578
"A066",1976,20,49,1,1,1,0,1,0,0,8,0,6.3081
"A066",1977,21,49,1,1,1,0,1,0,0,8,0,6.39693
"A066",1978,22,47,1,1,1,0,1,0,0,8,0,6.51767
"A066",1979,23,49,1,1,1,0,1,0,0,8,0,6.6107
"A066",1980,24,47,1,1,1,0,1,0,0,8,0,6.68711
"A066",1981,25,44,1,1,1,0,1,0,0,8,0,6.77079
"A066",1982,26,48,1,1,1,0,1,0,0,8,0,6.85646
"A067",1976,28,50,1,0,1,0,1,0,0,12,0,5.96615
"A067",1977,29,50,1,0,1,0,1,0,0,12,0,6.02828
"A067",1978,30,49,1,0,1,0,1,0,0,12,0,6.15273
"A067",1979,31,50,1,0,1,0,1,0,0,12,0,6.21461
"A067",1980,32,50,1,0,1,0,1,0,0,12,0,6.30992
"A067",1981,33,50,1,0,1,0,1,0,0,12,0,6.44572
"A067",1982,34,49,1,0,1,0,1,0,0,12,0,6.47697
"A068",1976,34,40,1,1,0,1,1,0,1,12,0,6.45834
"A068",1977,35,47,1,1,0,1,1,0,1,12,0,6.50728
"A068",1978,36,42,1,1,0,1,1,0,1,12,0,6.56808
"A068",1979,37,45,1,1,0,1,1,0,1,12,0,6.66823
"A068",1980,38,47,1,1,0,1,1,0,1,12,0,6.75577
"A068",1981,39,47,1,1,0,1,1,0,1,12,0,6.80239
"A068",1982,40,46,1,1,0,1,1,0,1,12,0,6.95655
"A069",1976,27,49,1,1,0,1,1,0,0,13,0,6.40523
"A069",1977,28,46,1,1,0,1,1,0,0,13,0,6.55678
"A069",1978,29,47,1,1,0,1,1,0,0,13,0,6.62007
"A069",1979,30,47,1,0,0,1,1,0,0,13,0,6.62007
"A069",1980,31,47,1,0,0,1,1,0,0,13,0,6.70319
"A069",1981,32,48,1,0,0,1,1,0,0,13,0,6.83518
"A069",1982,33,48,1,1,0,1,1,0,0,13,0,6.93049
"A070",1976,8,49,0,0,0,1,1,0,0,16,0,6.47697
"A070",1977,9,48,0,0,0,1,1,0,0,16,0,6.47697
"A070",1978,10,49,0,0,0,1,1,0,0,16,0,6.62007
"A070",1979,11,49,0,0,0,0,1,0,0,16,0,6.80239
"A070",1980,12,48,0,0,0,0,1,0,0,16,0,6.90776
"A070",1981,13,48,0,0,0,0,1,0,0,16,0,6.90776
"A070",1982,14,48,0,0,0,0,1,0,0,16,0,7.17012
"A071",1976,7,48,0,0,1,1,0,0,0,16,0,6.69703
"A071",1977,8,49,0,0,1,1,0,0,0,16,0,6.80239
"A071",1978,9,49,0,0,1,1,0,0,0,16,0,6.8977
"A071",1979,10,48,0,0,1,1,0,0,0,16,0,6.95655
"A071",1980,11,46,0,0,1,1,0,0,0,16,0,7.1309
"A071",1981,12,48,0,0,1,1,0,0,0,16,0,7.24423
"A071",1982,13,48,0,0,1,1,0,0,0,16,0,7.40184
"A072",1976,11,40,0,0,0,0,1,0,1,17,0,6.47697
"A072",1977,12,40,0,0,0,0,1,0,1,17,0,6.62007
"A072",1978,13,42,0,0,0,0,1,0,1,17,0,6.62007
"A072",1979,14,40,0,0,0,0,1,0,1,17,0,6.68461
"A072",1980,15,40,0,0,0,0,1,0,1,17,0,6.85646
"A072",1981,16,40,0,0,0,0,1,0,1,17,0,6.90776
"A072",1982,17,42,0,0,0,0,1,0,1,17,0,7.00307
"A073",1976,13,49,1,0,0,1,1,0,1,16,0,6.46147
"A073",1977,14,49,1,0,0,1,1,0,1,16,0,6.65544
"A073",1978,15,49,1,0,0,1,1,0,1,16,0,6.73459
"A073",1979,16,48,0,0,0,1,1,0,1,16,0,6.81344
"A073",1980,17,47,0,0,0,1,1,0,1,16,0,6.91473
"A073",1981,18,47,0,0,0,1,1,0,1,16,0,6.8533
"A073",1982,19,47,0,0,0,1,1,0,1,16,0,7.11314
"A074",1976,3,51,1,1,1,0,0,0,0,13,0,5.4161
"A074",1977,4,51,1,1,1,0,0,0,0,13,0,5.52146
"A074",1978,5,51,1,1,1,0,0,0,0,13,0,5.59842
"A074",1979,6,45,0,0,1,0,0,0,0,13,0,5.70378
"A074",1980,7,50,0,0,1,0,0,0,0,13,0,5.76832
"A074",1981,8,50,1,0,1,0,0,0,0,13,0,5.8861
"A074",1982,9,52,1,0,1,0,0,0,0,13,0,5.85793
"A075",1976,23,36,1,1,1,0,1,0,0,8,1,5.66988
"A075",1977,24,51,1,1,1,0,1,0,0,8,1,5.99146
"A075",1978,25,51,1,1,1,0,1,0,0,8,1,6.08677
"A075",1979,26,24,1,1,1,0,1,0,0,8,1,6.17379
"A075",1980,27,50,1,1,1,0,1,0,0,8,1,6.25575
"A075",1981,28,51,1,1,1,0,1,0,0,8,1,6.43775
"A075",1982,29,47,1,1,1,0,1,0,0,8,1,6.44572
"A076",1976,9,51,1,0,0,1,1,0,0,13,0,5.16479
"A076",1977,10,47,0,0,0,1,1,0,0,13,0,5.62762
"A076",1978,11,50,1,0,0,0,1,0,0,13,0,5.84354
"A076",1979,12,48,1,0,0,0,1,0,0,13,0,5.96101
"A076",1980,13,47,1,0,0,0,1,0,1,13,0,6.02828
"A076",1981,14,47,1,0,0,0,1,0,1,13,0,6.15273
"A076",1982,15,49,1,0,0,0,1,0,0,13,0,6.24611
"A077",1976,10,48,0,0,1,0,1,0,0,10,0,5.52146
"A077",1977,11,52,1,0,1,0,1,0,0,10,0,5.70378
"A077",1978,12,51,1,1,1,0,1,0,0,10,0,6.20456
"A077",1979,13,50,1,0,1,0,1,0,0,10,0,6.05912
"A077",1980,14,39,1,0,1,0,1,0,0,10,0,6.19848
"A077",1981,15,29,1,1,1,0,1,0,0,10,0,6.16121
"A077",1982,16,39,1,0,1,0,1,0,0,10,0,6.2804
"A078",1976,37,44,1,0,0,0,1,0,0,12,0,5.70378
"A078",1977,38,52,1,0,1,1,0,0,0,12,0,5.78383
"A078",1978,39,46,1,0,1,1,0,0,0,12,0,5.78383
"A078",1979,40,48,1,0,1,1,0,0,0,12,0,6.16331
"A078",1980,41,49,1,0,1,1,0,0,0,12,0,6.21461
"A078",1981,42,50,1,0,1,1,0,0,0,12,0,6.21461
"A078",1982,43,50,1,0,1,1,0,0,0,12,0,6.30992
"A079",1976,10,50,1,0,0,0,0,1,0,8,0,5.42935
"A079",1977,11,50,1,0,0,0,0,1,0,8,0,5.47227
"A079",1978,12,50,1,0,0,0,0,1,0,8,0,5.64545
"A079",1979,13,50,1,0,0,0,0,1,0,8,0,5.68698
"A079",1980,14,37,1,0,0,0,0,1,0,8,0,5.85793
"A079",1981,15,50,1,0,0,0,0,1,0,8,0,5.95324
"A079",1982,16,50,1,0,0,0,0,1,0,8,0,6.05209
"A080",1976,5,48,0,1,0,0,1,0,0,17,0,6.74524
"A080",1977,6,50,0,1,0,0,1,0,0,17,0,6.81674
"A080",1978,7,50,0,1,0,0,1,0,0,17,0,6.65929
"A080",1979,8,50,0,1,0,0,1,0,0,17,0,7.09008
"A080",1980,9,50,0,1,0,0,1,0,0,17,0,7.07918
"A080",1981,10,50,0,1,0,0,1,0,0,17,0,6.98472
"A080",1982,11,50,0,1,0,0,1,0,0,17,0,7.26193
"A081",1976,6,46,1,0,0,1,1,0,1,16,0,6.35437
"A081",1977,7,48,1,0,0,1,1,0,1,16,0,6.33683
"A081",1978,8,47,1,0,0,1,1,0,1,16,0,6.43775
"A081",1979,9,49,1,0,0,1,1,0,1,16,0,6.39693
"A081",1980,10,49,0,0,0,1,1,0,0,16,0,7.23346
"A081",1981,11,49,0,0,0,1,1,0,0,16,0,7.35883
"A081",1982,12,50,1,0,0,1,1,0,0,16,0,7.17319
"A082",1976,22,50,1,0,1,0,1,0,1,12,0,6.62007
"A082",1977,23,49,1,0,1,0,1,0,1,12,0,6.66568
"A082",1978,24,44,1,0,1,0,1,0,1,12,0,6.81454
"A082",1979,25,38,1,0,1,0,1,0,1,12,0,6.88857
"A082",1980,26,49,1,0,1,0,1,0,1,12,0,6.9575
"A082",1981,27,50,1,0,1,0,1,0,1,12,0,6.93342
"A082",1982,28,36,1,0,1,0,1,0,1,12,0,7.06561
"A083",1976,12,47,1,0,0,1,0,0,1,12,0,6.12249
"A083",1977,13,46,1,0,0,1,0,0,1,12,0,6.08904
"A083",1978,14,47,1,0,0,1,0,0,1,12,0,6.29157
"A083",1979,15,42,1,0,0,1,0,0,1,12,0,6.39693
"A083",1980,16,48,1,0,0,1,0,0,1,12,0,6.49072
"A083",1981,17,47,1,0,0,1,0,0,1,12,0,6.59715
"A083",1982,18,46,1,0,0,1,0,0,1,12,0,6.56386
"A084",1976,38,42,0,0,1,1,1,0,0,17,1,6.58617
"A084",1977,39,34,0,0,1,1,1,0,0,17,1,6.62007
"A084",1978,40,48,0,0,1,1,1,0,0,17,1,6.62007
"A084",1979,41,46,0,0,1,1,1,0,0,17,1,6.40192
"A084",1980,42,49,0,0,1,1,1,0,0,17,1,6.77422
"A084",1981,43,34,0,0,1,1,1,0,0,17,1,6.9256
"A084",1982,44,47,0,0,1,1,1,0,0,17,1,6.70073
"A085",1976,15,51,1,1,0,0,1,0,1,7,0,6.16331
"A085",1977,16,49,1,1,0,0,1,0,1,7,0,6.22654
"A085",1978,17,50,1,1,0,0,1,0,1,7,0,6.32077
"A085",1979,18,50,1,1,0,0,0,0,1,7,0,6.4552
"A085",1980,19,48,1,1,0,0,0,0,1,7,0,6.51471
"A085",1981,20,50,1,1,0,0,0,0,1,7,0,6.62007
"A085",1982,21,49,1,1,0,0,0,0,1,7,0,6.66823
"A086",1976,3,37,0,0,1,1,0,1,0,12,0,6.21461
"A086",1977,4,49,0,0,1,1,0,1,0,12,0,6.71538
"A086",1978,5,38,0,0,1,1,0,1,0,12,0,6.43775
"A086",1979,6,49,0,0,1,1,0,1,0,12,0,6.65673
"A086",1980,7,39,0,1,1,1,0,1,0,12,0,6.65929
"A086",1981,8,51,0,1,1,1,0,1,0,12,0,6.86485
"A086",1982,9,48,0,0,1,1,0,1,0,12,0,6.65286
"A087",1976,12,41,1,0,0,1,1,0,1,14,0,6.54247
"A087",1977,13,49,1,0,0,1,1,0,1,14,0,6.60259
"A087",1978,14,32,1,0,0,1,1,0,1,14,0,6.74641
"A087",1979,15,50,1,0,0,1,1,0,1,14,0,6.86485
"A087",1980,16,46,1,0,0,1,1,0,1,14,0,6.95845
"A087",1981,17,49,1,0,0,1,1,0,1,14,0,7.01392
"A087",1982,18,49,1,0,0,1,1,0,1,14,0,7.11558
"A088",1976,5,49,0,1,0,1,1,0,0,15,0,6.3699
"A088",1977,6,48,0,1,0,1,1,0,0,15,0,6.39693
"A088",1978,7,48,0,1,0,1,1,0,0,15,0,6.55962
"A088",1979,8,48,0,0,0,1,1,0,0,15,0,6.73102
"A088",1980,9,48,0,0,0,1,1,0,0,15,0,6.86485
"A088",1981,10,47,0,1,0,1,1,0,0,15,0,7.15462
"A088",1982,11,49,0,1,0,1,1,0,0,15,0,7.2724
"A089",1976,11,48,0,0,0,0,1,0,0,12,1,6.05209
"A089",1977,12,47,0,0,0,0,1,0,0,12,1,6.02345
"A089",1978,13,50,0,0,0,0,1,0,0,12,1,6.30992
"A089",1979,14,50,0,0,0,1,1,0,0,12,1,6.38012
"A089",1980,15,49,0,0,0,1,1,0,0,12,1,6.65929
"A089",1981,16,49,0,0,0,1,1,0,0,12,1,6.68461
"A089",1982,17,49,0,0,0,1,1,0,0,12,1,6.73934
"A090",1976,1,48,0,0,0,1,0,1,0,12,0,6.21461
"A090",1977,2,48,0,0,0,1,0,1,0,12,0,6.21461
"A090",1978,3,48,0,0,0,1,0,1,0,12,0,6.30992
"A090",1979,4,48,0,0,0,1,0,1,0,12,0,6.39693
"A090",1980,5,47,0,0,0,1,0,1,0,12,0,6.21461
"A090",1981,6,47,0,0,0,1,0,1,0,12,0,6.39693
"A090",1982,7,49,0,0,0,1,0,1,0,12,0,6.65286
"A091",1976,10,39,1,0,0,1,1,0,1,7,0,6.34388
"A091",1977,11,21,1,1,0,1,1,0,1,7,0,6.41346
"A091",1978,12,40,1,1,0,1,1,0,1,7,0,6.72743
"A091",1979,13,50,1,1,0,1,1,0,1,7,0,6.76504
"A091",1980,14,50,1,1,0,1,1,0,1,7,0,6.85646
"A091",1981,15,43,1,1,0,1,1,0,1,7,0,7.00307
"A091",1982,16,42,1,1,0,1,1,0,1,7,0,7.17012
"A092",1976,5,50,1,0,1,0,1,0,1,14,0,6.47697
"A092",1977,6,49,1,0,1,0,1,0,1,14,0,6.58617
"A092",1978,7,45,1,0,1,0,1,0,1,14,0,6.7334
"A092",1979,8,38,1,0,1,0,1,0,1,14,0,6.81344
"A092",1980,9,48,1,0,1,0,1,0,1,14,0,6.9613
"A092",1981,10,17,0,0,1,0,1,0,0,14,0,6.50279
"A092",1982,11,47,0,0,1,0,1,0,1,14,0,6.70196
"A093",1976,33,49,1,1,1,0,1,0,1,7,0,5.99146
"A093",1977,34,34,1,1,1,0,1,0,0,7,0,6.17794
"A093",1978,35,51,1,1,1,0,1,0,0,7,0,6.17794
"A093",1979,36,50,1,1,1,0,1,0,1,7,0,6.39693
"A093",1980,37,50,1,1,1,0,1,0,1,7,0,6.50129
"A093",1981,38,46,1,1,1,0,1,0,1,7,0,6.60665
"A093",1982,39,31,1,1,1,0,1,0,1,7,0,6.90776
"A094",1976,11,36,0,0,0,1,1,0,1,17,0,6.79122
"A094",1977,12,36,0,0,0,1,1,0,1,17,0,6.84588
"A094",1978,13,38,0,0,0,1,1,0,1,17,0,6.87213
"A094",1979,14,36,0,0,0,1,1,0,1,17,0,6.95655
"A094",1980,15,38,0,0,0,1,1,0,1,17,0,7.09672
"A094",1981,16,41,0,0,0,1,1,0,1,17,0,7.16085
"A094",1982,17,34,0,0,0,1,1,0,1,17,0,7.16085
"A095",1976,37,48,1,1,0,1,1,0,1,8,0,6.28413
"A095",1977,38,48,1,1,0,1,1,0,1,8,0,6.32794
"A095",1978,39,35,1,1,0,1,1,0,1,8,0,6.47697
"A095",1979,40,47,1,1,0,1,1,0,1,8,0,6.50429
"A095",1980,41,46,1,1,0,1,1,0,1,8,0,6.58755
"A095",1981,42,47,1,1,0,1,1,0,1,8,0,6.76504
"A095",1982,43,47,1,1,0,1,1,0,1,8,0,6.81014
"A096",1976,29,50,0,1,0,1,1,0,0,16,0,6.90575
"A096",1977,30,50,0,1,0,1,1,0,0,16,0,6.90575
"A096",1978,31,50,0,1,0,1,1,0,0,16,0,7.34601
"A096",1979,32,49,0,1,0,1,1,0,0,16,0,7.20786
"A096",1980,33,49,0,1,0,1,1,0,0,16,0,7.52294
"A096",1981,34,48,0,1,0,1,1,0,0,16,0,7.67601
"A096",1982,35,49,0,1,0,1,1,0,0,16,0,7.78322
"A097",1976,30,39,1,0,1,0,1,0,0,11,0,6.10925
"A097",1977,31,50,1,0,1,0,1,0,0,11,0,6.22654
"A097",1978,32,50,1,0,1,0,1,0,0,11,0,6.31355
"A097",1979,33,49,1,0,1,0,1,0,0,11,0,6.41999
"A097",1980,34,49,1,0,1,0,0,0,0,11,0,6.51471
"A097",1981,35,49,1,0,1,0,0,0,0,11,0,6.62804
"A097",1982,36,48,1,0,1,0,0,0,0,11,0,6.83195
"A098",1976,16,50,0,1,1,1,1,0,0,17,0,6.72743
"A098",1977,17,52,0,1,1,1,1,0,0,17,0,6.8977
"A098",1978,18,52,0,0,1,1,1,0,0,17,0,6.98379
"A098",1979,19,52,0,1,1,1,1,0,0,17,0,7.07918
"A098",1980,20,50,0,1,1,1,1,0,0,17,0,7.17012
"A098",1981,21,50,0,1,1,1,1,0,0,17,0,7.14756
"A098",1982,22,50,0,1,1,1,1,0,0,17,0,7.36518
"A099",1976,12,49,1,1,0,1,0,0,0,12,0,5.78074
"A099",1977,13,49,1,1,0,1,0,0,0,12,0,5.826
"A099",1978,14,50,1,1,0,1,0,0,0,12,0,5.84644
"A099",1979,15,45,1,1,0,1,0,0,0,12,0,5.95584
"A099",1980,16,47,1,1,0,1,0,0,0,12,0,6.06611
"A099",1981,17,45,0,1,0,1,0,0,0,12,0,6.19032
"A099",1982,18,49,1,1,0,1,0,0,0,12,0,6.23637
"A100",1976,8,44,1,0,0,1,1,0,0,11,0,5.99146
"A100",1977,9,51,1,0,0,1,1,0,0,11,0,6.10925
"A100",1978,10,51,1,0,0,1,1,0,0,11,0,6.39693
"A100",1979,11,51,1,0,0,1,1,0,0,11,0,6.39693
"A100",1980,12,50,1,0,0,1,1,0,0,11,0,6.47697
"A100",1981,13,51,1,0,0,1,1,0,0,11,0,6.47697
"A100",1982,14,51,1,0,0,1,1,0,0,11,0,6.55108
"A101",1976,29,47,1,1,0,1,1,0,0,14,0,6.69703
"A101",1977,30,47,1,1,0,1,1,0,0,14,0,6.79682
"A101",1978,31,36,1,1,0,1,1,0,0,14,0,6.89467
"A101",1979,32,46,1,1,0,1,1,0,0,14,0,6.96885
"A101",1980,33,43,0,1,0,1,0,0,0,14,0,6.9256
"A101",1981,34,44,1,1,0,1,1,0,0,14,0,7.18007
"A101",1982,35,45,0,1,0,1,1,0,0,14,0,7.17242
"A102",1976,3,50,0,1,0,1,0,0,0,17,0,6.68461
"A102",1977,4,50,0,1,0,1,0,0,0,17,0,6.80239
"A102",1978,5,49,0,1,0,1,0,0,0,17,0,6.90776
"A102",1979,6,48,0,1,0,1,0,0,0,17,0,7.04752
"A102",1980,7,49,0,1,0,1,0,0,0,17,0,7.04752
"A102",1981,8,49,0,1,0,1,0,0,0,17,0,7.31322
"A102",1982,9,49,0,1,0,1,0,0,0,17,0,7.43838
"A103",1976,14,35,0,0,0,1,1,0,0,16,0,6.30992
"A103",1977,15,35,0,0,0,1,1,0,0,16,0,6.58617
"A103",1978,16,44,0,0,0,1,1,0,0,16,0,6.62007
"A103",1979,17,43,0,0,0,1,1,0,0,16,0,6.90776
"A103",1980,18,42,0,0,0,1,1,0,0,16,0,6.96602
"A103",1981,19,42,0,0,0,1,1,0,0,16,0,7.06902
"A103",1982,20,43,0,0,0,1,1,0,0,16,0,6.95655
"A104",1976,17,52,1,1,1,1,0,0,0,7,0,5.73657
"A104",1977,18,51,1,1,1,1,0,0,0,7,0,5.81413
"A104",1978,19,50,1,1,1,1,0,0,0,7,0,5.8999
"A104",1979,20,50,1,1,1,1,0,0,0,7,0,5.94017
"A104",1980,21,50,1,1,1,1,0,0,0,7,0,6.13123
"A104",1981,22,49,1,1,1,1,0,0,0,7,0,6.13123
"A104",1982,23,48,1,1,1,1,0,0,0,7,0,6.10925
"A105",1976,11,49,0,0,1,1,0,0,0,14,0,6.67203
"A105",1977,12,48,0,0,1,1,0,0,0,14,0,6.84268
"A105",1978,13,47,0,0,1,1,0,0,0,14,0,6.84055
"A105",1979,14,48,0,0,1,1,0,0,0,14,0,6.85646
"A105",1980,15,49,0,0,1,1,0,0,0,14,0,6.99485
"A105",1981,16,46,0,0,1,1,1,0,0,14,0,7.05618
"A105",1982,17,47,0,0,1,1,1,0,0,14,0,7.29709
"A106",1976,6,49,0,0,1,1,1,0,0,12,0,6.36303
"A106",1977,7,51,0,0,1,1,1,0,0,12,0,6.47697
"A106",1978,8,50,0,0,1,1,1,0,0,12,0,6.57228
"A106",1979,9,49,0,0,1,1,1,0,0,12,0,6.65929
"A106",1980,10,49,0,0,1,1,1,0,0,12,0,6.80239
"A106",1981,11,48,0,0,1,1,1,0,0,12,0,6.58893
"A106",1982,12,49,0,1,1,1,1,0,0,12,0,6.76849
"A107",1976,31,47,0,1,0,1,1,0,0,12,0,6.90575
"A107",1977,32,48,0,1,0,1,1,0,0,12,0,6.90575
"A107",1978,33,48,0,1,0,1,1,0,0,12,0,7.1309
"A107",1979,34,45,0,1,0,1,1,0,0,12,0,7.1309
"A107",1980,35,41,0,1,0,1,1,0,0,12,0,7.31322
"A107",1981,36,42,0,1,0,1,1,0,0,12,0,7.32975
"A107",1982,37,47,0,1,0,1,1,0,0,12,0,7.49554
"A108",1976,15,31,1,1,0,0,1,0,1,12,0,6.24611
"A108",1977,16,51,1,1,0,0,1,0,0,12,0,6.21461
"A108",1978,17,45,1,1,0,0,1,0,1,12,0,6.47697
"A108",1979,18,49,1,1,0,0,1,0,1,12,0,6.49677
"A108",1980,19,48,1,1,0,0,1,0,1,12,0,6.61473
"A108",1981,20,47,1,1,0,0,1,0,1,12,0,6.74524
"A108",1982,21,45,1,1,0,0,1,0,1,12,0,7.1309
"A109",1976,25,48,0,1,0,1,1,0,1,12,0,6.74524
"A109",1977,26,48,0,1,0,1,1,0,0,12,0,6.81344
"A109",1978,27,48,0,1,0,1,1,0,0,12,0,6.87213
"A109",1979,28,47,0,1,0,1,1,0,0,12,0,7.10661
"A109",1980,29,47,0,1,0,1,1,0,0,12,0,7.24423
"A109",1981,30,47,1,1,0,1,1,0,0,12,0,7.2998
"A109",1982,31,49,0,1,0,1,1,0,0,12,0,7.37776
"A110",1976,37,47,0,1,0,1,1,0,1,12,0,6.50728
"A110",1977,38,46,0,1,0,1,1,0,1,12,0,6.55108
"A110",1978,39,46,0,1,0,1,1,0,1,12,0,6.8773
"A110",1979,40,46,0,1,0,1,1,0,1,12,0,6.55108
"A110",1980,41,47,0,1,0,1,1,0,1,12,0,7.04752
"A110",1981,42,47,0,1,0,1,1,0,1,12,0,6.83411
"A110",1982,43,40,0,1,0,1,1,0,1,12,0,6.74524
"A111",1976,6,50,1,0,0,0,0,0,0,13,0,6.10925
"A111",1977,7,49,1,0,0,0,0,0,0,13,0,6.31355
"A111",1978,8,49,1,0,0,0,0,0,0,13,0,6.45362
"A111",1979,9,49,0,0,0,1,0,0,0,13,0,6.68461
"A111",1980,10,51,0,0,0,1,0,0,0,13,0,6.79122
"A111",1981,11,52,0,0,0,1,0,0,0,13,0,6.83518
"A111",1982,12,49,0,0,0,1,0,0,0,13,0,6.96791
"A112",1976,19,49,0,0,0,1,0,0,0,13,0,6.90575
"A112",1977,20,49,0,0,0,1,0,0,0,13,0,6.90575
"A112",1978,21,49,0,0,0,1,0,0,0,13,0,7.1107
"A112",1979,22,48,0,0,0,1,0,0,0,13,0,7.25134
"A112",1980,23,46,0,0,0,1,0,0,0,13,0,7.34601
"A112",1981,24,46,0,0,0,1,0,0,0,13,0,7.34601
"A112",1982,25,48,0,0,0,1,0,0,0,13,0,7.2998
"A113",1976,27,39,0,0,0,1,1,0,0,17,0,6.90575
"A113",1977,28,36,0,0,0,1,1,0,0,17,0,6.90575
"A113",1978,29,50,0,0,0,1,1,0,0,17,0,7.17012
"A113",1979,30,48,0,0,0,1,1,0,0,17,0,7.4553
"A113",1980,31,48,0,0,0,1,1,0,0,17,0,7.56008
"A113",1981,32,39,0,0,0,1,1,0,0,17,0,7.37212
"A113",1982,33,39,0,0,0,1,1,0,0,17,0,7.75577
"A114",1976,29,50,0,0,0,1,1,0,0,17,0,6.28972
"A114",1977,30,50,0,0,0,1,1,0,0,17,0,6.3613
"A114",1978,31,50,0,0,0,0,1,0,0,17,0,6.43615
"A114",1979,32,50,0,0,0,0,1,0,0,17,0,6.43455
"A114",1980,33,49,0,0,0,0,1,0,0,17,0,6.41182
"A114",1981,34,49,0,0,0,0,1,0,0,17,0,6.3699
"A114",1982,35,49,0,0,0,0,1,0,0,17,0,6.4677
"A115",1976,14,49,0,1,0,0,1,0,0,12,0,6.69456
"A115",1977,15,49,0,1,0,0,1,0,0,12,0,6.76849
"A115",1978,16,49,0,1,0,0,1,0,0,12,0,6.90776
"A115",1979,17,49,0,1,0,0,1,0,0,12,0,7.03966
"A115",1980,18,49,0,1,0,0,1,0,0,12,0,7.02554
"A115",1981,19,49,0,1,0,0,1,0,0,12,0,7.22766
"A115",1982,20,48,1,1,0,0,1,0,0,12,0,7.21229
"A116",1976,14,50,1,1,0,0,1,0,1,14,0,6.74052
"A116",1977,15,50,1,1,0,0,1,0,1,14,0,6.82979
"A116",1978,16,49,1,1,0,0,1,0,1,14,0,6.80239
"A116",1979,17,48,1,1,0,0,1,0,1,14,0,6.94698
"A116",1980,18,50,1,1,0,0,1,0,1,14,0,7.01031
"A116",1981,19,49,1,1,0,0,1,0,1,14,0,7.13569
"A116",1982,20,48,1,1,0,0,1,0,1,14,0,7.06817
"A117",1976,14,38,0,0,0,1,0,1,0,17,0,6.57925
"A117",1977,15,36,0,0,0,1,0,1,1,17,0,6.39693
"A117",1978,16,39,0,0,0,1,0,1,1,17,0,6.62007
"A117",1979,17,42,0,0,0,1,0,1,1,17,0,6.7093
"A117",1980,18,39,0,0,0,1,0,1,1,17,0,6.76849
"A117",1981,19,27,0,0,0,1,0,1,1,17,0,6.93537
